#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         738     1.76684     1.77133   0.0121458
         739     1.76406     1.77132   0.0121293
         740     1.76125     1.77131   0.0121129
         741     1.75845     1.77129   0.0120966
         742     1.75566     1.77127   0.0120803
         743     1.75292     1.77125   0.0120641
         744     1.75025     1.77122   0.0120479
         745     1.74768     1.77119   0.0120318
         746     1.74523     1.77115   0.0120157
         747     1.74292     1.77112   0.0119997
         748     1.74077     1.77107   0.0119837
         749     1.73879     1.77103   0.0119678
         750     1.73701     1.77099   0.0119519
         751     1.73543     1.77094   0.0119361
         752     1.73408     1.77089   0.0119203
         753     1.73294     1.77084   0.0119046
         754     1.73205     1.77079   0.0118889
         755     1.73138     1.77074   0.0118733
         756     1.73095     1.77068   0.0118577
         757     1.73075     1.77063   0.0118421
         758     1.73078     1.77058   0.0118266
         759     1.73101     1.77053   0.0118112
         760     1.73144     1.77047   0.0117957
         761     1.73204     1.77042   0.0117804
         762     1.73281     1.77037    0.011765
         763     1.73371     1.77033   0.0117497
         764     1.73473     1.77028   0.0117344
         765     1.73584     1.77023   0.0117191
         766     1.73702     1.77019   0.0117039
         767     1.73825     1.77015   0.0116887
         768      1.7395     1.77011   0.0116736
         769     1.74076     1.77007   0.0116585
         770     1.74199     1.77004   0.0116434
         771     1.74319        1.77   0.0116283
         772     1.74434     1.76997   0.0116133
         773     1.74542     1.76994   0.0115983
         774     1.74642     1.76991   0.0115834
         775     1.74732     1.76988   0.0115685
         776     1.74814     1.76985   0.0115536
         777     1.74885     1.76982   0.0115388
         778     1.74944     1.76979    0.011524
         779     1.74993     1.76977   0.0115092
         780     1.75031     1.76974   0.0114945
         781     1.75057     1.76972   0.0114798
         782     1.75072      1.7697   0.0114651
         783     1.75077     1.76967   0.0114505
         784     1.75071     1.76965   0.0114359
         785     1.75056     1.76962   0.0114214
         786     1.75031      1.7696   0.0114069
         787     1.74999     1.76957   0.0113924
         788      1.7496     1.76955    0.011378
         789     1.74914     1.76952   0.0113636
         790     1.74864      1.7695   0.0113492
         791      1.7481     1.76947   0.0113349
         792     1.74753     1.76944   0.0113207
         793     1.74696     1.76941   0.0113064
         794     1.74638     1.76938   0.0112922
         795     1.74583     1.76935    0.011278
         796     1.74532     1.76932   0.0112639
         797     1.74485     1.76929   0.0112498
         798     1.74446     1.76926   0.0112358
         799     1.74414     1.76923   0.0112218
         800     1.74393      1.7692   0.0112078
         801     1.74383     1.76917   0.0111938
         802     1.74384     1.76914   0.0111799
         803     1.74398      1.7691    0.011166
         804     1.74426     1.76907   0.0111522
         805     1.74468     1.76904   0.0111384
         806     1.74524     1.76901   0.0111246
         807     1.74595     1.76899   0.0111108
         808      1.7468     1.76896   0.0110971
         809     1.74778     1.76893   0.0110834
         810     1.74889     1.76891   0.0110698
         811     1.75012     1.76888   0.0110562
         812     1.75145     1.76886   0.0110426
         813     1.75288     1.76884    0.011029
         814     1.75438     1.76882   0.0110155
         815     1.75594     1.76881    0.011002
         816     1.75755     1.76879   0.0109885
         817     1.75918     1.76878    0.010975
         818     1.76082     1.76877   0.0109616
         819     1.76246     1.76877   0.0109482
         820     1.76407     1.76876   0.0109349
         821     1.76565     1.76876   0.0109216
         822     1.76717     1.76875   0.0109083
         823     1.76864     1.76875    0.010895
         824     1.77003     1.76876   0.0108818
         825     1.77134     1.76876   0.0108686
         826     1.77257     1.76876   0.0108555
         827     1.77371     1.76877   0.0108423
         828     1.77475     1.76878   0.0108293
         829      1.7757     1.76879   0.0108162
         830     1.77655     1.76879   0.0108032
         831     1.77732      1.7688   0.0107902
         832     1.77799     1.76882   0.0107772
         833     1.77859     1.76883   0.0107643
         834      1.7791     1.76884   0.0107514
         835     1.77956     1.76885   0.0107385
         836     1.77995     1.76887   0.0107257
         837     1.78029     1.76888   0.0107129
         838     1.78059     1.76889   0.0107001
         839     1.78086     1.76891   0.0106873
         840     1.78111     1.76892   0.0106746
         841     1.78134     1.76894   0.0106619
         842     1.78156     1.76895   0.0106493
         843      1.7818     1.76897   0.0106367
         844     1.78205     1.76898   0.0106241
         845     1.78232       1.769   0.0106115
         846     1.78263     1.76901    0.010599
         847     1.78297     1.76903   0.0105865
         848     1.78337     1.76905    0.010574
         849     1.78383     1.76907   0.0105616
         850     1.78435     1.76908   0.0105492
         851     1.78494      1.7691   0.0105368
         852      1.7856     1.76912   0.0105244
         853     1.78635     1.76914   0.0105121
         854     1.78717     1.76916   0.0104998
         855     1.78808     1.76918   0.0104876
         856     1.78908     1.76921   0.0104754
         857     1.79017     1.76923   0.0104632
         858     1.79135     1.76926    0.010451
         859     1.79261     1.76929   0.0104389
         860     1.79394     1.76931   0.0104268
         861     1.79536     1.76934   0.0104147
         862     1.79684     1.76938   0.0104027
         863     1.79838     1.76941   0.0103907
         864     1.79998     1.76945   0.0103787
         865     1.80162     1.76948   0.0103668
         866     1.80328     1.76952   0.0103549
         867     1.80497     1.76956    0.010343
         868     1.80665     1.76961   0.0103312
         869     1.80833     1.76965   0.0103194
         870     1.80997      1.7697   0.0103076
         871     1.81158     1.76974   0.0102959
         872     1.81312     1.76979   0.0102842
         873     1.81459     1.76985   0.0102726
         874     1.81596      1.7699    0.010261
         875     1.81724     1.76995   0.0102494
         876     1.81838     1.77001   0.0102378
         877     1.81939     1.77006   0.0102263
         878     1.82025     1.77012   0.0102148
         879     1.82094     1.77018   0.0102034
         880     1.82146     1.77024   0.0101919
         881     1.82178      1.7703   0.0101805
         882     1.82191     1.77035   0.0101691
         883     1.82184     1.77041   0.0101578
         884     1.82156     1.77047   0.0101465
         885     1.82106     1.77053   0.0101352
         886     1.82035     1.77058   0.0101239
         887     1.81941     1.77064   0.0101126
         888     1.81825     1.77069   0.0101014
         889     1.81687     1.77074   0.0100901
         890     1.81527     1.77079   0.0100789
         891     1.81346     1.77084   0.0100677
         892     1.81143     1.77089   0.0100566
         893     1.80919     1.77093   0.0100454
         894     1.80674     1.77097   0.0100342
         895     1.80408     1.77101   0.0100231
         896     1.80123     1.77104    0.010012
         897     1.79817     1.77107   0.0100008
         898     1.79492      1.7711  0.00998973
         899     1.79148     1.77112  0.00997865
         900     1.78784     1.77114  0.00996758
         901     1.78401     1.77115  0.00995652
         902     1.77999     1.77116  0.00994549
         903     1.77577     1.77117  0.00993448
         904     1.77135     1.77117  0.00992349
         905     1.76672     1.77116  0.00991253
         906     1.76189     1.77115  0.00990159
         907     1.75685     1.77114  0.00989069
         908     1.75158     1.77112  0.00987982
         909     1.74608     1.77109  0.00986899
         910     1.74035     1.77105   0.0098582
         911     1.73436     1.77101  0.00984746
         912     1.72812     1.77097  0.00983677
         913     1.72161     1.77091  0.00982615
         914     1.71482     1.77085  0.00981559
         915     1.70775     1.77078   0.0098051
         916     1.70039     1.77071   0.0097947
         917     1.69273     1.77062  0.00978439
         918     1.68478     1.77053  0.00977418
         919     1.67653     1.77043  0.00976408
