#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         738     1.17789     1.18089  0.00809717
         739     1.17604     1.18088  0.00808622
         740     1.17417     1.18087   0.0080753
         741      1.1723     1.18086  0.00806441
         742     1.17044     1.18085  0.00805355
         743     1.16861     1.18083  0.00804273
         744     1.16684     1.18081  0.00803194
         745     1.16512     1.18079  0.00802119
         746     1.16349     1.18077  0.00801047
         747     1.16195     1.18074  0.00799979
         748     1.16051     1.18072  0.00798914
         749     1.15919     1.18069  0.00797852
         750       1.158     1.18066  0.00796794
         751     1.15696     1.18063  0.00795739
         752     1.15605     1.18059  0.00794688
         753      1.1553     1.18056   0.0079364
         754      1.1547     1.18053  0.00792595
         755     1.15426     1.18049  0.00791552
         756     1.15397     1.18046  0.00790513
         757     1.15384     1.18042  0.00789477
         758     1.15385     1.18039  0.00788443
         759     1.15401     1.18035  0.00787412
         760     1.15429     1.18032  0.00786383
         761      1.1547     1.18028  0.00785357
         762      1.1552     1.18025  0.00784333
         763     1.15581     1.18022  0.00783312
         764     1.15648     1.18019  0.00782293
         765     1.15723     1.18016  0.00781276
         766     1.15801     1.18013  0.00780261
         767     1.15883      1.1801  0.00779249
         768     1.15967     1.18007  0.00778239
         769      1.1605     1.18005  0.00777231
         770     1.16133     1.18002  0.00776225
         771     1.16213        1.18  0.00775222
         772     1.16289     1.17998  0.00774221
         773     1.16361     1.17996  0.00773222
         774     1.16428     1.17994  0.00772226
         775     1.16488     1.17992  0.00771232
         776     1.16542      1.1799   0.0077024
         777      1.1659     1.17988  0.00769251
         778      1.1663     1.17986  0.00768265
         779     1.16662     1.17985   0.0076728
         780     1.16687     1.17983  0.00766298
         781     1.16705     1.17981  0.00765319
         782     1.16715      1.1798  0.00764342
         783     1.16718     1.17978  0.00763367
         784     1.16714     1.17976  0.00762395
         785     1.16704     1.17975  0.00761426
         786     1.16688     1.17973  0.00760459
         787     1.16666     1.17972  0.00759495
         788      1.1664      1.1797  0.00758533
         789      1.1661     1.17968  0.00757573
         790     1.16576     1.17966  0.00756616
         791      1.1654     1.17965  0.00755662
         792     1.16502     1.17963   0.0075471
         793     1.16464     1.17961  0.00753761
         794     1.16426     1.17959  0.00752814
         795     1.16389     1.17957  0.00751869
         796     1.16354     1.17955  0.00750928
         797     1.16323     1.17953  0.00749988
         798     1.16297     1.17951  0.00749051
         799     1.16276     1.17949  0.00748117
         800     1.16262     1.17947  0.00747185
         801     1.16255     1.17944  0.00746255
         802     1.16256     1.17942  0.00745327
         803     1.16266      1.1794  0.00744402
         804     1.16284     1.17938  0.00743479
         805     1.16312     1.17936  0.00742558
         806      1.1635     1.17934  0.00741639
         807     1.16397     1.17932  0.00740723
         808     1.16453     1.17931  0.00739808
         809     1.16518     1.17929  0.00738896
         810     1.16592     1.17927  0.00737986
         811     1.16674     1.17926  0.00737077
         812     1.16763     1.17924  0.00736171
         813     1.16858     1.17923  0.00735267
         814     1.16959     1.17922  0.00734364
         815     1.17063     1.17921  0.00733464
         816      1.1717      1.1792  0.00732566
         817     1.17279     1.17919  0.00731669
         818     1.17388     1.17918  0.00730775
         819     1.17497     1.17918  0.00729883
         820     1.17605     1.17917  0.00728993
         821      1.1771     1.17917  0.00728105
         822     1.17812     1.17917  0.00727219
         823     1.17909     1.17917  0.00726336
         824     1.18002     1.17917  0.00725454
         825      1.1809     1.17917  0.00724575
         826     1.18171     1.17918  0.00723698
         827     1.18247     1.17918  0.00722823
         828     1.18316     1.17918   0.0072195
         829      1.1838     1.17919  0.00721079
         830     1.18437      1.1792  0.00720211
         831     1.18488      1.1792  0.00719345
         832     1.18533     1.17921   0.0071848
         833     1.18572     1.17922  0.00717618
         834     1.18607     1.17923  0.00716758
         835     1.18637     1.17924    0.007159
         836     1.18663     1.17924  0.00715045
         837     1.18686     1.17925  0.00714191
         838     1.18706     1.17926  0.00713339
         839     1.18724     1.17927   0.0071249
         840      1.1874     1.17928  0.00711642
         841     1.18756     1.17929  0.00710797
         842     1.18771      1.1793  0.00709953
         843     1.18787     1.17931  0.00709112
         844     1.18803     1.17932  0.00708272
         845     1.18821     1.17933  0.00707435
         846     1.18842     1.17934    0.007066
         847     1.18865     1.17935  0.00705766
         848     1.18892     1.17937  0.00704935
         849     1.18922     1.17938  0.00704105
         850     1.18957     1.17939  0.00703278
         851     1.18996      1.1794  0.00702453
         852      1.1904     1.17941  0.00701629
         853      1.1909     1.17943  0.00700808
         854     1.19145     1.17944  0.00699989
         855     1.19206     1.17946  0.00699172
         856     1.19272     1.17947  0.00698357
         857     1.19345     1.17949  0.00697544
         858     1.19423     1.17951  0.00696733
         859     1.19507     1.17952  0.00695924
         860     1.19596     1.17954  0.00695118
         861     1.19691     1.17956  0.00694313
         862     1.19789     1.17958  0.00693511
         863     1.19892     1.17961  0.00692711
         864     1.19999     1.17963  0.00691913
         865     1.20108     1.17966  0.00691118
         866     1.20219     1.17968  0.00690325
         867     1.20331     1.17971  0.00689534
         868     1.20444     1.17974  0.00688745
         869     1.20555     1.17977  0.00687959
         870     1.20665      1.1798  0.00687175
         871     1.20772     1.17983  0.00686394
         872     1.20875     1.17986  0.00685615
         873     1.20973      1.1799  0.00684838
         874     1.21064     1.17993  0.00684063
         875     1.21149     1.17997  0.00683291
         876     1.21225        1.18  0.00682521
         877     1.21293     1.18004  0.00681753
         878      1.2135     1.18008  0.00680987
         879     1.21396     1.18012  0.00680223
         880      1.2143     1.18016  0.00679462
         881     1.21452      1.1802  0.00678701
         882     1.21461     1.18024  0.00677943
         883     1.21456     1.18027  0.00677187
         884     1.21437     1.18031  0.00676431
         885     1.21404     1.18035  0.00675678
         886     1.21356     1.18039  0.00674926
         887     1.21294     1.18043  0.00674175
         888     1.21217     1.18046  0.00673425
         889     1.21125      1.1805  0.00672676
         890     1.21018     1.18053  0.00671929
         891     1.20897     1.18056  0.00671182
         892     1.20762     1.18059  0.00670437
         893     1.20613     1.18062  0.00669692
         894     1.20449     1.18065  0.00668948
         895     1.20272     1.18067  0.00668205
         896     1.20082     1.18069  0.00667463
         897     1.19878     1.18071  0.00666722
         898     1.19661     1.18073  0.00665982
         899     1.19432     1.18075  0.00665243
         900     1.19189     1.18076  0.00664505
         901     1.18934     1.18077  0.00663768
         902     1.18666     1.18078  0.00663033
         903     1.18384     1.18078  0.00662299
         904      1.1809     1.18078  0.00661566
         905     1.17782     1.18078  0.00660835
         906      1.1746     1.18077  0.00660106
         907     1.17123     1.18076  0.00659379
         908     1.16772     1.18074  0.00658654
         909     1.16405     1.18073  0.00657932
         910     1.16023      1.1807  0.00657213
         911     1.15624     1.18068  0.00656497
         912     1.15208     1.18065  0.00655785
         913     1.14774     1.18061  0.00655077
         914     1.14321     1.18057  0.00654373
         915      1.1385     1.18052  0.00653674
         916     1.13359     1.18047   0.0065298
         917     1.12849     1.18041  0.00652293
         918     1.12319     1.18035  0.00651612
         919     1.11769     1.18028  0.00650938
